zipcode,centroid_longitude,centroid_latitude,municipality_ags,municipality_ars,municipality_name,municipality_designation,municipality_display_name,district_ars,district_name,district_designation,district_display_name,federal_state_code,federal_state_name,assignment_method,distance_to_municipality_m
45699,7.1548905,51.58688,05562020,055620020020,Herten,Stadt,"Herten, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45701,7.0991237,51.6061427,05562020,055620020020,Herten,Stadt,"Herten, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45711,7.3284165,51.6555326,05562008,055620008008,Datteln,Stadt,"Datteln, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45721,7.1847865,51.7810293,05562016,055620016016,Haltern am See,Stadt,"Haltern am See, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45731,7.402965399999998,51.62966340000001,05562036,055620036036,Waltrop,Stadt,"Waltrop, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45739,7.257956399999999,51.637739,05562028,055620028028,Oer-Erkenschwick,Stadt,"Oer-Erkenschwick, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45768,7.0645794,51.6558581,05562024,055620024024,Marl,Stadt,"Marl, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45770,7.1738079,51.6862883,05562024,055620024024,Marl,Stadt,"Marl, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45772,7.120501,51.6895398,05562024,055620024024,Marl,Stadt,"Marl, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45879,7.097707,51.5084358,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45881,7.0818258,51.5252464,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45883,7.0566645,51.5188417,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45884,7.0871032,51.4932339,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45886,7.1215271,51.4964248,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45888,7.1202394,51.51763219999999,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45889,7.1149676,51.5364462,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45891,7.0805146,51.5596768,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45892,7.1097059,51.5684808,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45894,7.0460284,51.5829052,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45896,7.019461,51.6109446,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45897,7.0447171,51.5644796,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45899,7.032826399999999,51.5308428,05513000,055130000000,Gelsenkirchen,Stadt,"Gelsenkirchen, Stadt",000000005513,Gelsenkirchen,Kreisfreie Stadt,"Gelsenkirchen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
45964,6.990365499999999,51.575667,05562014,055620014014,Gladbeck,Stadt,"Gladbeck, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45966,6.9664828,51.5876645,05562014,055620014014,Gladbeck,Stadt,"Gladbeck, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
45968,6.998364,51.5540454,05562014,055620014014,Gladbeck,Stadt,"Gladbeck, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46045,6.8560957,51.4674055,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46047,6.885038100000001,51.4762613,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46049,6.829739099999999,51.4689468,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46117,6.9033979,51.4962954,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46119,6.8821559,51.5186688,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46145,6.8608898,51.54104599999999,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46147,6.8212626,51.5433613,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46149,6.8293458,51.5217616,05119000,051190000000,Oberhausen,Stadt,"Oberhausen, Stadt",000000005119,Oberhausen,Kreisfreie Stadt,"Oberhausen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46236,6.9243806,51.5267424,05512000,055120000000,Bottrop,Stadt,"Bottrop, Stadt",000000005512,Bottrop,Kreisfreie Stadt,"Bottrop, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46238,6.9614341,51.5139806,05512000,055120000000,Bottrop,Stadt,"Bottrop, Stadt",000000005512,Bottrop,Kreisfreie Stadt,"Bottrop, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46240,6.929575499999999,51.547568,05512000,055120000000,Bottrop,Stadt,"Bottrop, Stadt",000000005512,Bottrop,Kreisfreie Stadt,"Bottrop, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46242,6.9006057,51.5255053,05512000,055120000000,Bottrop,Stadt,"Bottrop, Stadt",000000005512,Bottrop,Kreisfreie Stadt,"Bottrop, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46244,6.9081701,51.5964063,05512000,055120000000,Bottrop,Stadt,"Bottrop, Stadt",000000005512,Bottrop,Kreisfreie Stadt,"Bottrop, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
46282,6.968923299999999,51.6510004,05562012,055620012012,Dorsten,Stadt,"Dorsten, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46284,6.928973399999999,51.6798375,05562012,055620012012,Dorsten,Stadt,"Dorsten, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46286,7.013875899999999,51.74895590000001,05562012,055620012012,Dorsten,Stadt,"Dorsten, Stadt",000000005562,Recklinghausen,Kreis,"Recklinghausen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46325,6.8572196,51.8441276,05554012,055540012012,Borken,Stadt,"Borken, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46342,6.938673,51.8807629,05554064,055540064064,Velen,Stadt,"Velen, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46348,6.843366000000001,51.7696309,05554040,055540040040,Raesfeld,Gemeinde,"Raesfeld, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46354,6.8682266,51.9450666,05554060,055540060060,Südlohn,Gemeinde,"Südlohn, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46359,6.9348091,51.826563,05554028,055540028028,Heiden,Gemeinde,"Heiden, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46395,6.587619999999999,51.8266853,05554008,055540008008,Bocholt,Stadt,"Bocholt, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46397,6.645786,51.8446261,05554008,055540008008,Bocholt,Stadt,"Bocholt, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46399,6.604128299999999,51.8454749,05554008,055540008008,Bocholt,Stadt,"Bocholt, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46414,6.699007099999999,51.8416015,05554048,055540048048,Rhede,Stadt,"Rhede, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46419,6.4641478,51.8331306,05554032,055540032032,Isselburg,Stadt,"Isselburg, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46446,6.2430132,51.8455099,05154008,051540008008,Emmerich am Rhein,Stadt,"Emmerich am Rhein, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46459,6.3765753,51.7853234,05154044,051540044044,Rees,Stadt,"Rees, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46483,6.619224699999999,51.663334,05170048,051700048048,Wesel,Stadt,"Wesel, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46485,6.653707499999999,51.6534456,05170048,051700048048,Wesel,Stadt,"Wesel, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46487,6.5529368,51.6802862,05170048,051700048048,Wesel,Stadt,"Wesel, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46499,6.6315075,51.7288118,05170012,051700012012,Hamminkeln,Stadt,"Hamminkeln, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46509,6.4424438,51.6652446,05170052,051700052052,Xanten,Stadt,"Xanten, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46514,6.827912599999999,51.7069487,05170036,051700036036,Schermbeck,Gemeinde,"Schermbeck, Gemeinde",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46519,6.4805701,51.5996924,05170004,051700004004,Alpen,Gemeinde,"Alpen, Gemeinde",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46535,6.7313988,51.5591279,05170008,051700008008,Dinslaken,Stadt,"Dinslaken, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46537,6.749660800000001,51.5792147,05170008,051700008008,Dinslaken,Stadt,"Dinslaken, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46539,6.797176599999999,51.58175259999999,05170008,051700008008,Dinslaken,Stadt,"Dinslaken, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46562,6.6544111,51.6005212,05170044,051700044044,Voerde (Niederrhein),Stadt,"Voerde (Niederrhein), Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
46569,6.770239399999999,51.6361917,05170016,051700016016,Hünxe,Gemeinde,"Hünxe, Gemeinde",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47051,6.7708325,51.4328048,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47053,6.7512387,51.4207541,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47055,6.7724588,51.3984402,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47057,6.803821300000001,51.4177077,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47058,6.795755199999999,51.4392709,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47059,6.739224699999999,51.4399036,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47119,6.7325141,51.4534764,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47137,6.7665427,51.4699795,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47138,6.800844199999999,51.4600764,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47139,6.7112395,51.4758022,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47166,6.768954099999999,51.4935895,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47167,6.8110409,51.5017063,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47169,6.7635077,51.512382,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47178,6.699981699999999,51.5397986,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47179,6.7501943,51.52635189999999,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47198,6.7062152,51.4549865,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47199,6.6767794,51.4988831,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47226,6.7172779,51.4042577,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47228,6.698690000000001,51.4237748,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47229,6.7042983,51.39182599999999,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47239,6.6518329,51.3948213,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47249,6.7594483,51.3860167,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47259,6.715193699999999,51.3543213,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47269,6.775461399999999,51.35611189999999,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47279,6.7961943,51.38652219999999,05112000,051120000000,Duisburg,Stadt,"Duisburg, Stadt",000000005112,Duisburg,Kreisfreie Stadt,"Duisburg, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47441,6.6275504,51.4462817,05170024,051700024024,Moers,Stadt,"Moers, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47443,6.6536425,51.4579872,05170024,051700024024,Moers,Stadt,"Moers, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47445,6.6138604,51.4866216,05170024,051700024024,Moers,Stadt,"Moers, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47447,6.6174545,51.4178535,05170024,051700024024,Moers,Stadt,"Moers, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47475,6.5136635,51.5133491,05170020,051700020020,Kamp-Lintfort,Stadt,"Kamp-Lintfort, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47495,6.6024164,51.55062119999999,05170032,051700032032,Rheinberg,Stadt,"Rheinberg, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47506,6.5514802,51.4479279,05170028,051700028028,Neukirchen-Vluyn,Stadt,"Neukirchen-Vluyn, Stadt",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47509,6.472825599999999,51.4523038,05154048,051540048048,Rheurdt,Gemeinde,"Rheurdt, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47533,6.1280084,51.8091567,05154036,051540036036,Kleve,Stadt,"Kleve, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47546,6.303336799999999,51.7574924,05154024,051540024024,Kalkar,Stadt,"Kalkar, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47551,6.197811199999999,51.7631112,05154004,051540004004,Bedburg-Hau,Gemeinde,"Bedburg-Hau, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47559,6.018026,51.7936497,05154040,051540040040,Kranenburg,Gemeinde,"Kranenburg, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47574,6.1312129,51.703086,05154016,051540016016,Goch,Stadt,"Goch, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47589,6.284361199999999,51.6738215,05154056,051540056056,Uedem,Gemeinde,"Uedem, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47608,6.3037657,51.5248333,05154012,051540012012,Geldern,Stadt,"Geldern, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47623,6.2291703,51.5763399,05154032,051540032032,Kevelaer,Stadt,"Kevelaer, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47624,6.203681899999999,51.5512895,05154032,051540032032,Kevelaer,Stadt,"Kevelaer, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47625,6.287001099999999,51.5679707,05154032,051540032032,Kevelaer,Stadt,"Kevelaer, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47626,6.312603699999999,51.5930063,05154032,051540032032,Kevelaer,Stadt,"Kevelaer, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47627,6.2671596,51.6271522,05154032,051540032032,Kevelaer,Stadt,"Kevelaer, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47638,6.2540853,51.4220239,05154052,051540052052,Straelen,Stadt,"Straelen, Stadt",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47647,6.394248699999999,51.456622,05154028,051540028028,Kerken,Gemeinde,"Kerken, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47652,6.180650399999999,51.6264583,05154064,051540064064,Weeze,Gemeinde,"Weeze, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47661,6.4134557,51.5399953,05154020,051540020020,Issum,Gemeinde,"Issum, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47665,6.3801061,51.6263468,05170040,051700040040,Sonsbeck,Gemeinde,"Sonsbeck, Gemeinde",000000005170,Wesel,Kreis,"Wesel, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47669,6.3276794,51.3969941,05154060,051540060060,Wachtendonk,Gemeinde,"Wachtendonk, Gemeinde",000000005154,Kleve,Kreis,"Kleve, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47798,6.5599075,51.3289104,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47799,6.5754307,51.3385673,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47800,6.6001623,51.3450717,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47802,6.5682857,51.3784666,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47803,6.5478529,51.34801220000001,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47804,6.5274645,51.3175676,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47805,6.563990599999999,51.3181543,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47807,6.569497200000001,51.2994268,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
